gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
ENSG00000177468	ENST00000367734	2049.00	1868.71	0.00	0.00	0.00
ENSG00000177469	ENST00000357037	3828.00	3647.71	69707.00	714.75	538.24
ENSG00000177476	ENST00000320002	930.00	749.71	0.00	0.00	0.00
ENSG00000177479	ENST00000356401,ENST00000420814,ENST00000430423,ENST00000433170,ENST00000449376,ENST00000449729,ENST00000452385,ENST00000452882,ENST00000459976,ENST00000463204,ENST00000463738,ENST00000465217,ENST00000466850,ENST00000469038,ENST00000470296,ENST00000472640,ENST00000474618,ENST00000474936,ENST00000478224,ENST00000482342,ENST00000482427,ENST00000483333,ENST00000484999,ENST00000486316,ENST00000487891,ENST00000488963,ENST00000490095,ENST00000492077,ENST00000495507,ENST00000495761,ENST00000498314	2163.82	1983.54	6187.56	116.67	87.86
ENSG00000177483	ENST00000316997,ENST00000409864,ENST00000444524,ENST00000480583,ENST00000491996,ENST00000611254	3907.01	3726.72	3.00	0.03	0.02
ENSG00000177485	ENST00000326624,ENST00000557385	4715.23	4534.94	214.00	1.76	1.33
ENSG00000177489	ENST00000320065	954.00	773.71	0.00	0.00	0.00
ENSG00000177494	ENST00000317012	2311.00	2130.71	4.00	0.07	0.05
ENSG00000177504	ENST00000317103	815.00	634.71	0.00	0.00	0.00
ENSG00000177508	ENST00000329734,ENST00000558054,ENST00000558180	2111.56	1931.27	377.97	7.32	5.51
ENSG00000177511	ENST00000324000,ENST00000586360,ENST00000590600	4284.67	4104.41	0.00	0.00	0.00
ENSG00000177519	ENST00000325926	1471.00	1290.71	0.00	0.00	0.00
ENSG00000177535	ENST00000318749	954.00	773.71	0.00	0.00	0.00
ENSG00000177542	ENST00000320230,ENST00000456706,ENST00000481290,ENST00000524891,ENST00000525010,ENST00000525644,ENST00000526152,ENST00000527127,ENST00000527723,ENST00000527734,ENST00000528606,ENST00000528936,ENST00000529066,ENST00000529351,ENST00000530360,ENST00000531214,ENST00000531437,ENST00000531514,ENST00000531534,ENST00000532361,ENST00000532459,ENST00000532484,ENST00000533385	2572.33	2392.04	1836.00	28.71	21.62
ENSG00000177548	ENST00000357573,ENST00000358201,ENST00000544477,ENST00000561501,ENST00000561803,ENST00000562475,ENST00000562590,ENST00000563577,ENST00000564473,ENST00000564579,ENST00000566762,ENST00000567483,ENST00000568703,ENST00000570030	2238.32	2058.03	693.00	12.59	9.48
ENSG00000177551	ENST00000320238,ENST00000369506,ENST00000429731	3531.00	3350.71	0.00	0.00	0.00
ENSG00000177553	ENST00000376620	1868.00	1687.71	1.00	0.02	0.02
ENSG00000177556	ENST00000313115,ENST00000520382,ENST00000521264,ENST00000522145,ENST00000522314,ENST00000522710,ENST00000524142	489.49	309.26	3067.00	370.92	279.32
ENSG00000177558	ENST00000324675	1184.00	1003.71	0.00	0.00	0.00
ENSG00000177565	ENST00000352800,ENST00000413084,ENST00000422066,ENST00000422442,ENST00000424913,ENST00000427349,ENST00000428970,ENST00000430069,ENST00000431421,ENST00000431674,ENST00000437738,ENST00000443315,ENST00000450267,ENST00000457928,ENST00000474363,ENST00000491623	3129.47	2949.19	771.00	9.78	7.36
ENSG00000177570	ENST00000314727,ENST00000409003,ENST00000445741,ENST00000453675,ENST00000524796,ENST00000526328,ENST00000526765,ENST00000527515	2843.27	2663.00	367.00	5.15	3.88
ENSG00000177575	ENST00000359156,ENST00000396620,ENST00000432237,ENST00000534848,ENST00000537044,ENST00000537626,ENST00000538840,ENST00000539632,ENST00000541972,ENST00000542280,ENST00000542705	3590.00	3409.71	2.00	0.02	0.02
ENSG00000177576	ENST00000318240,ENST00000579820,ENST00000582392,ENST00000613385	1273.17	1092.88	152.85	5.23	3.94
ENSG00000177586	ENST00000544395	1023.00	842.71	0.00	0.00	0.00
ENSG00000177590	ENST00000495150	836.00	655.71	0.00	0.00	0.00
ENSG00000177595	ENST00000347755,ENST00000411829,ENST00000524486,ENST00000525028,ENST00000527357,ENST00000527812,ENST00000528122,ENST00000530911,ENST00000531286,ENST00000534525,ENST00000534649	2625.54	2445.25	611.00	9.35	7.04
ENSG00000177596	ENST00000325811	2328.00	2147.71	0.00	0.00	0.00
ENSG00000177599	ENST00000323169,ENST00000450087,ENST00000479762,ENST00000492230	999.25	819.01	0.00	0.00	0.00
ENSG00000177600	ENST00000321153,ENST00000524867,ENST00000525722,ENST00000526222,ENST00000527517,ENST00000530398,ENST00000530797,ENST00000532004	663.07	483.14	21166.10	1638.58	1233.94
ENSG00000177602	ENST00000325418	2797.00	2616.71	857.00	12.25	9.22
ENSG00000177606	ENST00000371222	3540.00	3359.71	5092.00	56.69	42.69
ENSG00000177613	ENST00000331173	4105.00	3924.71	2698.00	25.71	19.36
ENSG00000177614	ENST00000391860,ENST00000525115,ENST00000530424	3431.15	3250.86	533.00	6.13	4.62
ENSG00000177627	ENST00000314014,ENST00000380491,ENST00000548364,ENST00000548913,ENST00000549398,ENST00000551266	680.17	499.90	0.00	0.00	0.00
ENSG00000177628	ENST00000327247,ENST00000368373,ENST00000427500,ENST00000428024,ENST00000460156,ENST00000464536,ENST00000467918,ENST00000470104,ENST00000473570,ENST00000478472,ENST00000484489,ENST00000491081,ENST00000493842,ENST00000497670	1969.69	1789.40	4318.23	90.26	67.97
ENSG00000177640	ENST00000414722,ENST00000426021,ENST00000435944,ENST00000439517,ENST00000454781,ENST00000454857,ENST00000614455,ENST00000622752	2003.00	1822.73	54.20	1.11	0.84
ENSG00000177646	ENST00000308982,ENST00000505192,ENST00000505602,ENST00000505867,ENST00000508971,ENST00000511227,ENST00000511325,ENST00000511526,ENST00000512801,ENST00000514336,ENST00000514643,ENST00000515429,ENST00000620948	2314.38	2134.09	1132.99	19.86	14.95
ENSG00000177663	ENST00000319363,ENST00000459971,ENST00000477874,ENST00000612619	8141.49	7961.20	2601.00	12.22	9.20
ENSG00000177666	ENST00000336615,ENST00000525250,ENST00000526083,ENST00000529255,ENST00000531923,ENST00000534561,ENST00000617551	2061.82	1881.55	2430.81	48.32	36.39
ENSG00000177669	ENST00000320542	1512.00	1331.71	10.00	0.28	0.21
ENSG00000177673	ENST00000313965	1383.00	1202.71	0.00	0.00	0.00
ENSG00000177674	ENST00000314340,ENST00000376627,ENST00000376629,ENST00000376637,ENST00000400895,ENST00000452018,ENST00000471765,ENST00000476309,ENST00000476512,ENST00000491346,ENST00000494437,ENST00000510878,ENST00000513739,ENST00000514733	1076.08	895.79	1539.00	64.26	48.39
ENSG00000177675	ENST00000313599,ENST00000416109,ENST00000539726,ENST00000542055,ENST00000543276,ENST00000543841,ENST00000544331,ENST00000545597,ENST00000545926,ENST00000546182	3109.24	2928.97	279.00	3.56	2.68
ENSG00000177679	ENST00000464752,ENST00000479284,ENST00000479294,ENST00000611745,ENST00000612155	2173.88	1993.59	1028.00	19.29	14.52
ENSG00000177683	ENST00000313516,ENST00000412935,ENST00000415914,ENST00000438865,ENST00000446771,ENST00000468884,ENST00000484452,ENST00000493722	2155.51	1975.22	436.55	8.27	6.23
ENSG00000177684	ENST00000322066	253.00	78.31	0.00	0.00	0.00
ENSG00000177685	ENST00000450448,ENST00000525077,ENST00000526531,ENST00000527089,ENST00000527763,ENST00000528315,ENST00000528542,ENST00000528694,ENST00000530183,ENST00000530688,ENST00000530737,ENST00000533803,ENST00000534191,ENST00000534606	1816.20	1635.91	6.00	0.14	0.10
ENSG00000177688	ENST00000326669	1066.00	885.71	0.00	0.00	0.00
ENSG00000177689	ENST00000356790,ENST00000614159	1671.00	1490.71	0.00	0.00	0.00
ENSG00000177692	ENST00000314399,ENST00000381947,ENST00000402202,ENST00000617313	2099.38	1919.09	8.00	0.16	0.12
ENSG00000177693	ENST00000326183	1054.00	873.71	0.00	0.00	0.00
ENSG00000177694	ENST00000414826,ENST00000434257,ENST00000454872,ENST00000473253,ENST00000478624,ENST00000481679,ENST00000482228,ENST00000485853,ENST00000489299,ENST00000489729,ENST00000491329,ENST00000495900,ENST00000614002	761.47	581.19	6.00	0.39	0.29
ENSG00000177697	ENST00000322008,ENST00000397420,ENST00000397421,ENST00000524748,ENST00000525181,ENST00000525333,ENST00000525718,ENST00000525868,ENST00000526439,ENST00000526661,ENST00000526693,ENST00000527341,ENST00000528011,ENST00000528867,ENST00000529810,ENST00000530155,ENST00000530320,ENST00000530726,ENST00000531999,ENST00000532045,ENST00000532075	1481.26	1300.97	7945.72	228.43	172.02
ENSG00000177699	ENST00000316148	1900.00	1719.71	100.59	2.19	1.65
ENSG00000177700	ENST00000322028,ENST00000534030	728.94	548.66	4173.28	284.49	214.24
ENSG00000177706	ENST00000313766,ENST00000471328,ENST00000477004,ENST00000512382,ENST00000515795	2056.10	1875.82	1030.00	20.54	15.47
ENSG00000177707	ENST00000319792,ENST00000461477,ENST00000470618,ENST00000478327,ENST00000481766,ENST00000485303,ENST00000485506,ENST00000486596,ENST00000488016,ENST00000491525,ENST00000493615	2089.88	1909.60	557.00	10.91	8.22
ENSG00000177710	ENST00000382435	1321.00	1140.71	13.00	0.43	0.32
ENSG00000177721	ENST00000314890,ENST00000616064	1749.50	1569.21	0.00	0.00	0.00
ENSG00000177725	ENST00000314927,ENST00000619681	2371.00	2190.71	5.00	0.09	0.06
ENSG00000177728	ENST00000314256,ENST00000375248,ENST00000577194,ENST00000577245,ENST00000577247,ENST00000577380,ENST00000578624,ENST00000578853,ENST00000579208,ENST00000579241,ENST00000579707,ENST00000579898,ENST00000580416,ENST00000580441,ENST00000580849,ENST00000580918,ENST00000581085,ENST00000581252,ENST00000581453,ENST00000581519,ENST00000581723,ENST00000581834,ENST00000581867,ENST00000582186,ENST00000582455,ENST00000582843,ENST00000583071,ENST00000583296,ENST00000583795,ENST00000584383,ENST00000584694,ENST00000585105,ENST00000585277	2883.97	2703.70	3518.00	48.67	36.65
ENSG00000177731	ENST00000327031,ENST00000459958,ENST00000461110,ENST00000465046,ENST00000473425,ENST00000474265,ENST00000478416,ENST00000487369,ENST00000487693,ENST00000488221,ENST00000488932,ENST00000493401,ENST00000493600,ENST00000496727,ENST00000545457,ENST00000577398,ENST00000577402,ENST00000577485,ENST00000577626,ENST00000578101,ENST00000578558,ENST00000579294,ENST00000580453,ENST00000580966,ENST00000581349,ENST00000581401,ENST00000581858,ENST00000582626,ENST00000584444	1868.89	1688.61	14492.00	320.99	241.72
ENSG00000177732	ENST00000342665	4824.00	4643.71	4049.00	32.61	24.56
ENSG00000177733	ENST00000314940	3950.00	3769.71	10635.00	105.52	79.46
ENSG00000177736	ENST00000411625	547.00	366.75	1.00	0.10	0.08
ENSG00000177738	ENST00000314957,ENST00000499871,ENST00000503152	1335.00	1154.73	29.00	0.94	0.71
ENSG00000177752	ENST00000332990,ENST00000415895,ENST00000502794,ENST00000508947,ENST00000510035	937.00	756.71	1.00	0.05	0.04
ENSG00000177757	ENST00000326734	1947.00	1766.71	4.37	0.09	0.07
ENSG00000177770	ENST00000460287	302.00	123.61	0.00	0.00	0.00
ENSG00000177776	ENST00000554490	601.00	420.73	0.00	0.00	0.00
ENSG00000177788	ENST00000429227,ENST00000436334	406.37	227.27	8.00	1.32	0.99
ENSG00000177791	ENST00000359322	1541.00	1360.71	0.00	0.00	0.00
ENSG00000177800	ENST00000323223	2175.00	1994.71	0.00	0.00	0.00
ENSG00000177803	ENST00000436268	657.00	476.73	0.00	0.00	0.00
ENSG00000177807	ENST00000368089,ENST00000509700	1232.00	1051.73	15.00	0.53	0.40
ENSG00000177822	ENST00000315302,ENST00000505537,ENST00000505873,ENST00000507869,ENST00000508968,ENST00000509012,ENST00000511052,ENST00000513752	1316.00	1135.73	547.00	18.01	13.57
ENSG00000177830	ENST00000323578,ENST00000429789,ENST00000436108,ENST00000449825,ENST00000454838,ENST00000524538,ENST00000524832,ENST00000525225,ENST00000525840,ENST00000526714,ENST00000528154,ENST00000528426,ENST00000528521,ENST00000528534,ENST00000528581,ENST00000529539,ENST00000530939,ENST00000531010,ENST00000531859,ENST00000532909,ENST00000533056,ENST00000533059,ENST00000534207,ENST00000534254	1356.63	1176.39	2466.00	78.40	59.04
ENSG00000177839	ENST00000316105,ENST00000623266,ENST00000624909	3122.63	2942.36	124.79	1.59	1.19
ENSG00000177842	ENST00000314529,ENST00000418905,ENST00000420891,ENST00000433723	2110.71	1930.44	370.00	7.17	5.40
ENSG00000177853	ENST00000316045,ENST00000442635,ENST00000478086,ENST00000484770,ENST00000488700,ENST00000534948,ENST00000539666,ENST00000563195,ENST00000614149,ENST00000624776	4163.88	3983.80	330.00	3.10	2.33
ENSG00000177854	ENST00000369982,ENST00000425274,ENST00000431598	943.69	764.01	69.00	3.38	2.54
ENSG00000177855	ENST00000453625	678.00	497.72	1.12	0.08	0.06
ENSG00000177868	ENST00000372521,ENST00000372522,ENST00000497437	660.23	479.95	277.00	21.59	16.26
ENSG00000177873	ENST00000314686,ENST00000429348,ENST00000432264,ENST00000447116,ENST00000456778,ENST00000462961,ENST00000494154,ENST00000520737,ENST00000521353,ENST00000522736	2439.91	2259.62	381.00	6.31	4.75
ENSG00000177875	ENST00000316554	2343.00	2162.71	324.00	5.60	4.22
ENSG00000177879	ENST00000316788,ENST00000395548,ENST00000505423,ENST00000506430,ENST00000507436,ENST00000509055,ENST00000514118,ENST00000515066	1561.77	1381.48	1488.07	40.29	30.34
ENSG00000177885	ENST00000316615,ENST00000316804,ENST00000392562,ENST00000392563,ENST00000392564,ENST00000462266,ENST00000577711,ENST00000578961,ENST00000581959,ENST00000582582,ENST00000583912	2314.66	2134.38	8966.00	157.12	118.32
ENSG00000177888	ENST00000367405,ENST00000467322	6242.82	6062.53	247.00	1.52	1.15
ENSG00000177889	ENST00000318066,ENST00000548946,ENST00000549490,ENST00000549833,ENST00000550657,ENST00000552442	773.75	593.48	1414.93	89.17	67.15
ENSG00000177910	ENST00000324915	3777.00	3596.71	148.66	1.55	1.16
ENSG00000177917	ENST00000326446,ENST00000425034,ENST00000455875,ENST00000463690,ENST00000495469	2755.91	2575.61	649.00	9.42	7.10
ENSG00000177932	ENST00000315475	5411.00	5230.71	256.58	1.83	1.38
ENSG00000177938	ENST00000317658	1087.00	906.71	0.00	0.00	0.00
ENSG00000177943	ENST00000317446,ENST00000445819,ENST00000479475,ENST00000481327,ENST00000485732	3206.04	3025.75	105.00	1.30	0.98
ENSG00000177946	ENST00000314994,ENST00000567035	2744.00	2563.71	528.81	7.71	5.81
ENSG00000177947	ENST00000325113,ENST00000342593,ENST00000525282,ENST00000531679	1377.50	1197.29	0.00	0.00	0.00
ENSG00000177951	ENST00000325147,ENST00000332865,ENST00000382762,ENST00000410108,ENST00000479463,ENST00000486280,ENST00000529614	2779.27	2598.98	1905.00	27.41	20.64
ENSG00000177954	ENST00000368567,ENST00000392558,ENST00000477151,ENST00000493224	350.80	171.15	27568.48	6024.75	4536.96
ENSG00000177963	ENST00000325207,ENST00000524854,ENST00000526104,ENST00000526557,ENST00000526982,ENST00000527039,ENST00000527468,ENST00000527696,ENST00000527728,ENST00000528357,ENST00000529275,ENST00000530149,ENST00000530889,ENST00000531541,ENST00000532241,ENST00000532373	2209.83	2029.59	6608.00	121.77	91.70
ENSG00000177971	ENST00000314852,ENST00000403490,ENST00000565349	1260.71	1080.42	2158.82	74.73	56.28
ENSG00000177981	ENST00000317697,ENST00000535055,ENST00000535988,ENST00000536071,ENST00000536549,ENST00000536938,ENST00000536953,ENST00000537754,ENST00000539464,ENST00000539503,ENST00000539528,ENST00000539865,ENST00000540143,ENST00000540212,ENST00000540782,ENST00000545791,ENST00000548228	1688.32	1508.04	887.00	22.00	16.57
ENSG00000177984	ENST00000316144,ENST00000482511,ENST00000495223	1312.00	1132.56	0.00	0.00	0.00
ENSG00000177989	ENST00000329363,ENST00000401779,ENST00000403326,ENST00000405135,ENST00000428989,ENST00000437588,ENST00000463472,ENST00000468249,ENST00000469660	931.91	751.63	11.27	0.56	0.42
ENSG00000177990	ENST00000306389,ENST00000324472,ENST00000413230,ENST00000439061,ENST00000536494,ENST00000538147,ENST00000541083,ENST00000541911,ENST00000542209	1277.07	1096.80	42.00	1.43	1.08
ENSG00000177992	ENST00000325643	4478.00	4297.71	11.00	0.10	0.07
ENSG00000177993	ENST00000325660	2170.00	1989.71	0.00	0.00	0.00
ENSG00000177994	ENST00000317627,ENST00000398634,ENST00000405749,ENST00000414747,ENST00000447328,ENST00000486488,ENST00000491538,ENST00000615983	1028.25	847.97	0.00	0.00	0.00
ENSG00000178015	ENST00000380007	2065.00	1884.71	0.00	0.00	0.00
ENSG00000178021	ENST00000317802	3089.00	2908.71	1.00	0.01	0.01
ENSG00000178026	ENST00000318753,ENST00000404045,ENST00000446942,ENST00000460524,ENST00000464490,ENST00000465334,ENST00000491910,ENST00000495297	1292.41	1112.12	72.00	2.42	1.82
ENSG00000178028	ENST00000315913,ENST00000361745,ENST00000372289,ENST00000372290,ENST00000436069,ENST00000437511,ENST00000440641,ENST00000446292,ENST00000463950,ENST00000471829,ENST00000475794,ENST00000483741,ENST00000487922,ENST00000488433,ENST00000494092	1539.67	1359.39	1491.00	41.02	30.89
ENSG00000178031	ENST00000276935,ENST00000327883,ENST00000380538,ENST00000380545,ENST00000380548,ENST00000380559,ENST00000380566,ENST00000380570,ENST00000388710,ENST00000431052,ENST00000489062,ENST00000496521,ENST00000542621,ENST00000546040	4036.67	3856.38	812.00	7.88	5.93
ENSG00000178033	ENST00000368599	9784.00	9603.71	167.00	0.65	0.49
ENSG00000178035	ENST00000326739,ENST00000429182,ENST00000442157,ENST00000462980,ENST00000463903,ENST00000466147,ENST00000472328,ENST00000481274,ENST00000484872,ENST00000485500,ENST00000491610,ENST00000496837	1560.66	1380.37	26094.00	707.03	532.43
ENSG00000178038	ENST00000318962,ENST00000383742,ENST00000415953,ENST00000423707,ENST00000431015,ENST00000434140,ENST00000450172,ENST00000473484,ENST00000486301,ENST00000498817	3925.16	3744.87	251.00	2.51	1.89
ENSG00000178053	ENST00000355893,ENST00000359117,ENST00000392822,ENST00000466246,ENST00000469452,ENST00000471745,ENST00000477042,ENST00000478894,ENST00000482628,ENST00000484955,ENST00000487838,ENST00000491767,ENST00000495452,ENST00000497004,ENST00000498592,ENST00000618075,ENST00000619577	1097.94	917.66	747.00	30.45	22.93
ENSG00000178055	ENST00000429665,ENST00000447340,ENST00000613792	1280.00	1099.71	1.00	0.03	0.03
ENSG00000178057	ENST00000326912,ENST00000326925,ENST00000395458,ENST00000451378,ENST00000480392,ENST00000496152	843.14	662.86	1238.96	69.91	52.64
ENSG00000178074	ENST00000319974,ENST00000491721	2406.75	2226.46	634.50	10.66	8.03
ENSG00000178075	ENST00000358160,ENST00000440446,ENST00000462838,ENST00000463760,ENST00000466898,ENST00000467895,ENST00000471031,ENST00000472026,ENST00000472384,ENST00000479212,ENST00000484714,ENST00000486457,ENST00000488680,ENST00000491038,ENST00000498183	1592.59	1412.32	147.00	3.89	2.93
ENSG00000178078	ENST00000594605,ENST00000596242,ENST00000597593,ENST00000598443,ENST00000599736,ENST00000600324,ENST00000601179,ENST00000601482,ENST00000601956,ENST00000602007	1288.36	1108.07	18.00	0.61	0.46
ENSG00000178081	ENST00000563895,ENST00000565158,ENST00000566138,ENST00000568274,ENST00000568486	785.01	604.74	7.03	0.43	0.33
ENSG00000178082	ENST00000580812	1049.00	868.71	2.29	0.10	0.07
ENSG00000178084	ENST00000318351	1697.00	1516.71	2.00	0.05	0.04
ENSG00000178093	ENST00000585580,ENST00000587522,ENST00000602623	1519.00	1338.71	11.00	0.31	0.23
ENSG00000178096	ENST00000369150,ENST00000369152,ENST00000369153,ENST00000476344	859.18	678.90	392.00	21.60	16.26
ENSG00000178104	ENST00000313431,ENST00000369347,ENST00000369349,ENST00000369351,ENST00000369354,ENST00000369356,ENST00000460027,ENST00000464103,ENST00000464924,ENST00000467859,ENST00000469668,ENST00000477941,ENST00000479369,ENST00000479408,ENST00000481227,ENST00000491426,ENST00000494734,ENST00000496263,ENST00000524974,ENST00000525630,ENST00000526182,ENST00000526445,ENST00000526664,ENST00000527901,ENST00000528060,ENST00000528129,ENST00000529945,ENST00000530062,ENST00000530130,ENST00000530472,ENST00000533259,ENST00000533768,ENST00000533845,ENST00000534367,ENST00000534466,ENST00000534536,ENST00000585156,ENST00000610852,ENST00000612094,ENST00000613995,ENST00000616206,ENST00000617031,ENST00000617248,ENST00000617454,ENST00000617527,ENST00000618462,ENST00000618504,ENST00000619981,ENST00000620605,ENST00000621371	4123.31	3943.12	1952.49	18.52	13.95
ENSG00000178105	ENST00000322536,ENST00000524979,ENST00000526794,ENST00000530116,ENST00000533198,ENST00000534221,ENST00000534439,ENST00000534774	1557.77	1377.50	1123.00	30.49	22.96
ENSG00000178107	ENST00000320322	358.00	178.25	0.00	0.00	0.00
ENSG00000178115	ENST00000562783,ENST00000565941	652.00	471.73	0.52	0.04	0.03
ENSG00000178125	ENST00000324682,ENST00000517834,ENST00000518588,ENST00000519919,ENST00000519987,ENST00000520633,ENST00000521040,ENST00000521410,ENST00000521581,ENST00000521998,ENST00000522331,ENST00000522909,ENST00000523545	578.31	398.12	0.00	0.00	0.00
ENSG00000178127	ENST00000318388,ENST00000400033,ENST00000465096,ENST00000474350,ENST00000474740,ENST00000483511,ENST00000497577,ENST00000577703,ENST00000583375	924.80	744.51	1717.20	86.27	64.96
